2001-04-04 13:42:00;27fb7975e10eefe89a01287c18e1027e4c623125845d0ed0ce8dbea590858f1e;0964150B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:42:00;08bae5c694f90dd868402808fb9d233fe66752e0a34d8e4fd62d3734a7469250;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:43:00;dafda82f272a20c051ac2b229ee3cb3add7f22e4f660267502b485aa085b15b0;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:43:00;03e39f7e94d31eeb35daecd053dc2855c93a8fe6e5ac25eba12636c388fdf3c1;0964190B;DOF;50;NEAR NORTH SIDE
2002-04-05 20:33:00;aacbc026ec0e62ea8d3dc0be9dfc876d3443270088a3bbabf1861b8f31f6d96c;0964110C;CPD;50;SOUTH CHICAGO
2000-11-05 12:01:00;84411508e0666910530ccd81518e3a5c0201a8bca4333c46ffe11d999945c541;0964125;CPD;60;NEAR NORTH SIDE
2001-04-04 13:45:00;548b521e7d67820c75b6cbf669dd9c57df655e08089cb98d74dc8aa82b03738b;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:47:00;3ddc183c87bbb8f9ef359c58de4cfe69dd953675c4584fce0b4339ffca4e78b2;0964150B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:47:00;fe79f57624bae2698e9e12504032b29d2c93ed55d04d8c4564fa66083b82375e;0964190B;DOF;50;LOOP
2000-11-05 12:07:00;9b24deb23588a174cf2df9893ef7785b4273ee8ecb5f58231f8d54430bcfcdba;0964080B;Miscellaneous;50;LOOP
2000-11-05 12:10:00;81174125efccda8f1c42a1630c4e88c4ddd007c1dcb86320acee148971aa3d2a;0976160F;CPD;25;LOGAN SQUARE
2002-04-05 20:50:00;961456dd4c04fe721b402ca01073f90bb4bd2881fa445cb8b79354713e2c72a5;0964100A;CPD;100;LINCOLN PARK
2002-04-05 20:51:00;ce97cadc033261aac8d5b96d23cc89b70236d007dd3fe9deb1e48dc5d2cce4b8;0964100A;CPD;100;LOWER WEST SIDE
2003-04-23 19:39:00;54a2ee0fc7d680e327718ea4e5696007ef9ca95c67dce562a306ea3fb10e27dc;0976160A;CPD;25;WEST TOWN
2003-04-23 19:40:00;6a63c1872b94ff4d28f1422e1e5459f6ab31698fec53ff2d3834f55657f2e5c7;0976160F;CPD;25;LAKE VIEW
2003-04-23 19:40:00;3ffbbc41e49fb14378215e3c9bf765fc06a5542925f3d8f9459fb859927d6c87;0964110A;CPD;30;SOUTH LAWNDALE
2003-04-23 19:40:00;b1a9bba022e6f879d0e68fcf4389a20a74a8b1ab58e5630e5fcad4ea11c1b3d1;0964020B;CPD;25;OHARE
2001-04-04 13:49:00;8d1ffaed2cd9ba4f87ece404986651fc7a344096701cb745d3a7ab8cff587e66;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:50:00;5efb249ea9b1f1404e8733fe2cd8f999d17882aa7a6085a6a160675e0997292c;0964080B;CPD;50;EAST SIDE
2000-11-05 12:15:00;7eefef0156d3e33dd20bb0816a5622b9a9e6edef1c5be22761ca4ee1b5165797;0964125;CPD;60;CHATHAM
2000-11-05 12:15:00;7eefef0156d3e33dd20bb0816a5622b9a9e6edef1c5be22761ca4ee1b5165797;0964100A;CPD;100;CHATHAM
2003-04-23 19:42:00;54a2ee0fc7d680e327718ea4e5696007ef9ca95c67dce562a306ea3fb10e27dc;0964125;CPD;60;WEST TOWN
2003-04-23 19:44:00;dfff37cb217a08bfe211faf30f18cf4b69a1731ec754b4252bb3c7ca27f403f9;0976160A;CPD;25;WEST TOWN
2003-04-23 19:46:00;b16d48519111d6137481af507cc10e52725282d4ccc0cf2a54edc028ea8c442b;0964125;CPD;60;WEST TOWN
2002-04-05 21:00:00;16cdff8f7f0304252219874e530c7ef6a52b41706c7b97270db6b83c04fc12f2;0964080A;CPD;50;LOOP
1999-11-30 04:49:00;be443ad0b571498db89f2c875e45a13f60b904dfe58966e3c51de4a73e58dcf5;0964170A;CPD;25;UPTOWN
1999-11-30 04:54:00;be443ad0b571498db89f2c875e45a13f60b904dfe58966e3c51de4a73e58dcf5;0964020B;CPD;25;UPTOWN
2003-04-23 19:51:00;16ed3df67dcc7a8b11c3e225c7ed0849a128b0a76b84399a056bfc0d8feb04c6;0976220B;CPD;25;LOOP
2003-04-23 20:00:00;fd27976f218a56fb84addf29526933bea5f8ee6a393edfc6940c6d4b898f95cc;0964130;CPD;50;SOUTH SHORE
2001-04-04 13:52:00;c94127156a54e287248b510beed5489929717d39d0245515f555732681678c67;0964190A;DOF;30;WEST RIDGE
2002-04-05 21:04:00;3a476f5cb30aae13c3ef9b72900db55def08a1ad2aff871d3ebce8ee3ea1d5c9;0964190A;DOF;30;HYDE PARK
2001-04-04 13:54:00;06bbb457f0464ce2bab7a0ed8e2b51fb31a7e4b568f9bb4afc3828fd94457561;0964125;DOF;60;LOOP
2001-04-04 13:55:00;df31ef419915e3ef28fe4f91733762665f88eba0057cdd2be42de90ea8b31dcb;0964190B;DOF;50;LOOP
2001-04-04 13:55:00;ac399952763431c32fd0a2e338b34a29b8532bd1e3c3864d7b96347a57b3577c;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:55:00;3a3e2297705f4e62f3da0c2e953b5e44cbab6b0ddb7c81ef51a5bd364a1027b8;0964190A;DOF;30;WEST RIDGE
2001-04-04 13:55:00;40fc93a1b03e6029b901b3064b35085eb7c612d01d58f96c1f02fb5dbf52cd6d;0964150B;CPD;50;GARFIELD RIDGE
2001-04-04 13:56:00;8cd55eda44aac7319e25f65866d0ebd4026e62d59a5bcc67d52e8ba28e2dea4f;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 13:56:00;3d3575d382a2beaf716fd41a81f9d459a075bab9c1d4aa78cb976b9cbca4042a;0964190A;DOF;30;WEST RIDGE
2001-04-04 13:57:00;7aa176961637c46366e91958df080405917c96d9740989555001a9d0bc1e58d9;0964190A;DOF;30;WEST RIDGE
2001-04-04 13:57:00;ab4dd20a642559e8a35287d0babef6ff623b956858d5aff60ab5e0953e8e4292;0964190B;DOF;50;LOOP
2001-04-04 13:58:00;3e98165febfaa06606c31758c46dfefc09e375b177ce1a64f8042b62830755ae;0964125;DOF;60;NEAR NORTH SIDE
2002-04-05 21:10:00;f3c7fcbe5b40e4a476a726fa329374a319f265c25272f42f7fcbf42c6f7809db;0964125;CPD;60;BELMONT CRAGIN
2002-04-05 21:10:00;f3c7fcbe5b40e4a476a726fa329374a319f265c25272f42f7fcbf42c6f7809db;0976160A;CPD;25;BELMONT CRAGIN
2002-04-05 21:10:00;f3c7fcbe5b40e4a476a726fa329374a319f265c25272f42f7fcbf42c6f7809db;0976210B;CPD;25;BELMONT CRAGIN
2002-04-05 21:13:00;5144a726bcabf35411baeb4aaa1328cb6deec881b018b8896e9d0cbe49593103;0964150B;CPD;50;WEST LAWN
2001-04-04 13:58:00;431fa586fe57795a04fbd6486184b1f481b965faef03462fc6933f6a3f1ce46d;0964190A;DOF;30;WEST RIDGE
2001-04-04 13:58:00;309ee6b03ba8f02f0a5893eb12b1e5a67cb6c809f079767f6246eca6d5cc7071;0964190A;DOF;30;WEST RIDGE
2001-04-04 14:00:00;37d409e3e804e588e451da2852e88d9c41392a584930bcf7a6b89fc988173baa;0964150B;CPD;50;GARFIELD RIDGE
1999-11-30 04:59:00;be443ad0b571498db89f2c875e45a13f60b904dfe58966e3c51de4a73e58dcf5;0964100A;CPD;60;UPTOWN
1999-11-30 04:59:00;be443ad0b571498db89f2c875e45a13f60b904dfe58966e3c51de4a73e58dcf5;0964150B;CPD;30;UPTOWN
2002-04-05 21:15:00;2e32cda265b60e9a8d1d80dcec0a5aff6276cf4c959305f6fdf9a51a5c88e80b;0976160A;CPD;25;NEAR WEST SIDE
2000-11-05 12:40:00;3dbb4b3cb31841616d5f651f103b305038b57a26ed55302f35c2a1ccacd00a6b;0964190A;CPD;30;LOOP
2003-04-23 20:02:00;fd27976f218a56fb84addf29526933bea5f8ee6a393edfc6940c6d4b898f95cc;0964125;CPD;60;SOUTH SHORE
2001-04-04 14:00:00;93476523bbadb467f3ecc203b298ace1d9da38a16fabf1bd336f4020345c9592;0964190A;DOF;30;WEST RIDGE
2001-04-04 14:01:00;c9f01492705f08928dce3e5f363582ec6c5499ae992c71a0196bd578060e72fe;0964190A;DOF;30;WEST RIDGE
2001-04-04 14:02:00;e3ddcd82c0a63e5c96df7707236237612ac63bfb3cbe7e88627da1d2e9b6816d;0964190A;DOF;30;WEST RIDGE
2001-04-04 14:02:00;e10bb471fedda7652053678b7b35563fe8a243ff943eecf7bb305eb936c4d0b6;0964190A;DOF;30;HYDE PARK
2000-11-05 12:45:00;52c25c7b8abe42b33e824b19dfeb97e281b16aa5ac8ca7dc0628d02d3a45face;0964110C;CPD;50;LAKE VIEW
2002-04-05 21:30:00;644cdf127b7e0da7b3a5cdf6f84afdef28e4388a4c9cbbc6f912d901ad800267;0980110A;CPD;50;BELMONT CRAGIN
2001-04-04 14:03:00;0b57d5fedb78885101eb52acc2a644ff6d2cc43691f4c02ca2c743fb7fe1cc90;0964150B;CPD;50;LOOP
2001-04-04 14:04:00;b4d124a182dceba4e0cf4f98d86357f9c6bbf172cf42481da82aba2033b55c77;0964125;DOF;60;LOOP
2001-04-04 14:04:00;47cee352a58404f7e4ecf48a2581ad2866ba7664e58a40cff8593aec9e140ce8;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:05:00;d8f371db67546f69b4c7578536b3fb6ffa3963b7ea619e990f21b68e05a9bb36;0964190B;DOF;50;NEAR NORTH SIDE
2003-04-23 20:04:00;6fb9e6ac72ca683368d01e9d156b960013ff5032eb7dad5101bb636d1fb0fabd;0976160A;CPD;25;OHARE
2003-04-23 20:05:00;1adb4cafcc17448906c3513e6aacd4a9641ca96215f8608d0c9dbe263bc1ea89;0964110C;Miscellaneous;50;OHARE
2003-04-23 20:07:00;68fc0fbfb4dac3684ac836e2c53b6b367805ac4b8357feb021906a3d4fa3c1eb;0964190B;CPD;50;NEAR NORTH SIDE
2001-04-04 14:06:00;cb19f4476b288024a8722e24e61dda385cd760ef59bd64003212d07cbcaeb381;0964190A;DOF;30;WEST RIDGE
2002-04-05 21:46:00;52d7982f7b69e6c2b6b8bb1a4d0d7e7966a6aa9b6a5405fce57f855652d59c9a;0976160F;CPD;25;NORTH LAWNDALE
2002-04-05 21:50:00;34a99bf60f0a19f48c6f8dc35347a5326a8c53ed009f3c1adeb8787f6f9c72c6;0964080B;CPD;50;LINCOLN PARK
1999-11-30 06:15:00;a65bb33c87d60f9b60e3f5005b1017438ee8b2e56eb8e039577e6c3eb0fdb3bd;0964150B;CPD;30;GARFIELD RIDGE
1999-11-30 06:15:00;03cc66c46d2e72a252aec06b916ee17cecd7523439374e5eccafb3a7caaec131;0964150B;CPD;30;GARFIELD RIDGE
2000-11-05 12:50:00;59475cf0a7c9c0dc240ef6a352f3ef32f1554364e44fe70b4c9225b304009249;0964150B;CPD;50;NEAR NORTH SIDE
2000-11-05 12:50:00;aed5df03bf8a6365a77d4e13f493fc2b992e1d8013b8fb3c8ee3f72797ecea26;0964190A;CPD;30;LOOP
2002-04-05 21:55:00;3c8d458d0a61e3e657cf52873dcbc9d3e052d63fd12f7c49ba1d1dc0988b4e0d;0964150B;CPD;50;LAKE VIEW
2002-04-05 21:55:00;f9804e1edd4f5c44471334c5aad7213d3d768545559b4055dea5f0bcf114b4a1;0964080B;CPD;50;LINCOLN PARK
2003-04-23 20:15:00;3092ff41729217a2085c2bd6340e7a4335b965a34881ff9939c412ba65d04682;0976160F;CPD;25;LOOP
2003-04-23 20:15:00;ab154a9985b25a5274fa13a7546381d99baca81bcbfef3b316b3fbffd569e406;0964150B;Miscellaneous;50;OHARE
2000-11-05 12:54:00;2dcbdbe0de54d726aeeb5db1d40fb67b8b51c6248d33c514d7c43a8ff9b0c6c9;0964190A;CPD;30;LOOP
2001-04-04 14:09:00;8fe5ed67dcb57809662b615047dd06e921b094f305d6d1d59d13a763fa5113d4;0964100C;CPD;50;NEAR NORTH SIDE
2001-04-04 14:10:00;d3efd774b76cf89c50a51a9a9d52488a280ff07eb9aa12355c41f022b149be92;0964125;DOF;60;CHICAGO LAWN
2001-04-04 14:10:00;23cf1708bca7d40bf162c30b5a014bb12b00ea0d285ae1e73b3ab9f988d8e973;0964190A;CPD;30;UPTOWN
2002-04-05 21:57:00;f0fbaa2a360274a9cb60a0117c62baf8333c4bfbd6e25a07ef2ab2be566ae619;0964190A;CPD;30;NEAR WEST SIDE
2002-04-05 22:00:00;8250f7d9127aa6ed76a5d331e4098ad3ed59b96c07cdfc1da0f19a5cc4c0eea1;0976160F;CPD;25;LOOP
2002-04-05 22:00:00;ca6f4c3c18862dc48afc140f39ed114b2a0e0e47d9c20846447bebbdf3eab836;0976220B;CPD;25;NEAR WEST SIDE
2003-04-23 20:20:00;7b0ba5483ca86f3ed1dbf61a8885d1939c1e62891fbd553844c9e26f6204da0f;0964150B;CPD;50;OHARE
2003-04-23 20:21:00;a6d589a033d29165d1912a4e310ecc9d2dc2512e617d75af828c5dfe61c104a7;0964080B;Miscellaneous;50;OHARE
2000-11-05 12:56:00;00a60d331dc2a07cc23c7e69f270db473102c1450d3bdcc48c08b9f163cb2bb9;0964150B;CPD;50;UPTOWN
2003-04-23 20:25:00;b38e6947fb9bda7f97fc2da2ddb0bdbd199c1d7db67d30294043d963571a9d17;0964150B;Miscellaneous;50;OHARE
2003-04-23 20:25:00;f27fecf8ff1cef252e4e7e21a98d12f4369ba1d3fd857fa4fba8308fb7fdf341;0964110E;CPD;50;BELMONT CRAGIN
2000-11-05 12:58:00;900398e9ebe0a48bdeba598ca54755a643b728758405f70bab1a8b655023f099;0964150B;CPD;50;UPTOWN
2000-11-05 13:00:00;515a4a22e1d5d7f5a7fc56f474b74f92dd83bde3bd8d4217b4c1ebfb1dbbbb17;0964125;CPD;60;UPTOWN
2002-04-05 22:03:00;866e82ebc5103052ae42a56f1fb2172f4148ba3693d0b066b134f7c9280a48fb;0964190A;CPD;30;NEAR WEST SIDE
2002-04-05 22:06:00;cf58a9555d8a6f4f18754ae7480ebf0eb26dcdde24a07a66a3ca5a0f0dad34bd;0964190A;CPD;30;NEAR WEST SIDE
2001-04-04 14:12:00;1030909174f394e890f5ec8b2d17950ae0db1154348b1226019a2c0e819b3ffd;0964190A;DOF;30;LAKE VIEW
2000-11-05 13:00:00;f378f42d3ea082be84b9cacf289f5e862e3205d355d79e8981d82b365b88fd59;0964150B;CPD;50;NEAR NORTH SIDE
2000-11-05 13:01:00;45e91dfd892022dc32d32fd3d2fe517e800584ee690aaed7e7399f6a0fa9953c;0964150B;CPD;50;NEAR NORTH SIDE
2000-11-05 13:02:00;de75122a4ba64f3c6550d3850c27104756dca50051587ed1f55bd01d6a5a0ec7;0964150B;CPD;50;NEAR NORTH SIDE
2000-11-05 13:03:00;f6ab8043df3dce4e299bc3fcea9c4861edb2cf3c6e77c1a6b9f36387ae156b0c;0964150B;CPD;50;NEAR NORTH SIDE
2002-04-05 22:06:00;97ef1e2be4ffd4f59aa245cba18ab9025e8c8c0ff21d33c7d397119651b3accd;0964190A;CPD;30;NEAR WEST SIDE
2002-04-05 22:07:00;11d1d15f97041260a3abca0f8ff0f0a3d18c9086b8c0511c0d574124478939f8;0964125;CPD;60;NORTH LAWNDALE
2002-04-05 22:10:00;598136cd3085b8f0afcf1592a9cfc8b6563cad2d10f73509799935ab2a13e579;0964190A;CPD;30;NEAR WEST SIDE
2003-04-23 20:40:00;cb140772502386af7ed9a511a6992293523846ef885971e305104b853730a9d2;0964150B;Miscellaneous;50;OHARE
2001-04-04 14:14:00;5f8eb6dfb6688f3aee0c4dd11efe3ef985d1ff1a7fe76f156c6676b87eaf3259;0964190A;DOF;30;LAKE VIEW
2001-04-04 14:18:00;83f53ce2a7977278b67c748f28660a3ca8174f12af6c5b92aef05bad6684a039;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:18:00;a3d4601c8ad56696c415a7184f1135509a7b7dd7182ed4ff66ab5e54a538fc82;0964190B;DOF;50;LOOP
2001-04-04 14:19:00;5d0ffc003d4b3088744ae3fc9a5d5641f1c87a6af84c2e69c04c4aaabe419a1e;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:20:00;7477f3c064ef6908260cdb65210f0090862983d5ead06a1d62aef25ff9862ca5;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:21:00;8a68dcad99b9415c8d554ee65e5655280617cd71fa4171f103973698f83b14e3;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:23:00;c1c8747452ad349c1356eef7c70dc0e9945a4ad79c140f39c793eb89ef258c44;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:24:00;15c424c30693727550eb511c353ac6d212d212570c9106bec913507403bd0d1f;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:25:00;6c6ea46f5454730ea1c3acde2edbcc65512e714701251981aa50c60d1bafefd3;0964150B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:25:00;b7b2421ace384e98b9adb931e54f4d97a83e6fea2721687244349e087539c8dd;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:26:00;ec571159138b471b9961853e178a7c9493e8e02a73c42251219998b1c1053a2a;0964190A;CPD;30;HYDE PARK
2001-04-04 14:28:00;8db66e59298fcd2c70296a668e107f8ed0e4b41f3d5f8f776dd9461de63db33f;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:28:00;aac09aebe7d74ca7c8e5e52104722be783bce5331771f24525f36a611c7dc4f4;0964190A;CPD;30;HYDE PARK
2001-04-04 14:28:00;dffe9fe8f97d2cff4e19eb352f97d3dd402560e69b31d3c3c8818881be07f6bf;0964190A;DOF;30;WEST TOWN
2001-04-04 14:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:30:00;6310ac738070f423a02f4588b563b85f5d10a7c29bb2dbceef4681080a96f686;0964150B;CPD;50;LOOP
2002-04-05 22:12:00;923425e8156a0aec4a98b6466d5c002035bd183adc513a4d3f27e4fd704dbe3f;0964190A;CPD;30;NEAR WEST SIDE
2001-04-04 14:34:00;43b58ab06811999c6d710cf677109b8002f0c002155a86632ede6fca400fd486;0964190B;DOF;50;NEAR NORTH SIDE
2001-04-04 14:34:00;01e824809466ab41904abdd54cd016297954d3f74f6c9a6e379d97cf0d96f71a;0964190B;DOF;50;LOOP
2003-04-23 20:42:00;0621d8ecea7c7f99d603a78ca3cfe91802ab0234b0c611ab5b9332c4e8ac05a2;0964150B;CPD;50;OHARE
2003-04-23 20:47:00;cb2753a6870faae71ce2975ca180e7623d9dea5d1c7fb0b32fb4879524ef58bf;0964150B;CPD;50;OHARE
2001-04-04 14:35:00;cd9268f5ac18b550df372d9ecaa052c75bd09db10eab07d1530dd10202fde629;0964190A;DOF;30;LINCOLN PARK
2001-04-04 14:36:00;a18cf875ec8841171b70201dfa3236b35fd8f99bccf7633639eadb5effa57e84;0964190A;DOF;30;HYDE PARK
2001-04-04 14:36:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;CPD;30;NEAR WEST SIDE
2001-04-04 14:36:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190B;DOF;50;LOOP
2002-04-05 22:15:00;cd0a1ec5e7639cca4af30073493dfe9710769bd422a6f626aa13cf8057f2c301;0964190A;CPD;30;NEAR WEST SIDE
2000-11-05 13:15:00;c2cb29391c4a55bcd5d431c0933ddfc67a32b9a4d41f66854c1dcffc7d67047d;0976160F;CPD;25;NEAR NORTH SIDE
2000-11-05 13:15:00;a636bd3a23a91bdb61264c2465c99fbd6fff7299317efd5c524f9680998e0c99;0964150B;CPD;50;NEAR NORTH SIDE
2000-11-05 13:16:00;c2cb29391c4a55bcd5d431c0933ddfc67a32b9a4d41f66854c1dcffc7d67047d;0964125;CPD;60;NEAR NORTH SIDE
2000-11-05 13:20:00;cb6d8aab3c6af02f0d43d6794bb7731a0ebe8dff76e39c37d0824c72ce12890a;0964100A;CPD;100;WEST GARFIELD PARK
2003-04-23 20:54:00;2a28dfd2d97d626a9108e7eef4889389239cab21351dc0d8a6dd646d07dd6b53;0964080A;CPD;50;NEAR WEST SIDE
2001-04-04 14:36:00;ed240bb2b7e4a461ca8d21ca05793e04298de6f997d159a59606f4b4e402da78;0964190A;DOF;30;LINCOLN PARK
2001-04-04 14:38:00;f2d5d726baf2989ed53b3d628a63a4e3b6e0d0ba58b3677d2311475388656071;0964190A;CPD;30;NEAR WEST SIDE
2001-04-04 14:38:00;53f1ee97b688493151d13501dd28b10d71202e215209546507b2f5a4ca388034;0964190A;DOF;30;HYDE PARK
2001-04-04 14:38:00;6b82689ea7c1f4e8c8c9daeaeeba28a449b0ae126d6014453827545fc2aafd97;0964190A;DOF;30;LINCOLN PARK
2001-04-04 14:38:00;4ee019c230dffc94b62f5312518225b37882504e98e2f48b58a1d5107e06e2c2;0964190B;DOF;50;NEAR NORTH SIDE
1999-11-30 07:16:00;03ab6138528e116114a7c740320be901e30ef5614f9fab9600b2bda1216105d7;0976160A;CPD;25;ENGLEWOOD
2001-04-04 14:40:00;e8c9d512e2d7fa81c9eb93196f48c52a0f60b1688304193d6bb52af8ba1f90fd;0976160F;CPD;25;GRAND BOULEVARD
2003-04-23 21:00:00;d3d9a5d0a78ff6fb80810d7b246848db656c5838f1110612899eb0c1db23b8b1;0964190A;CPD;30;NEAR WEST SIDE
2000-11-05 13:30:00;a35e308175c2d4675b6a64c94123fd939050b21f9332cc95b7c782c4c49c1117;0964150B;Miscellaneous;50;OHARE
2000-11-05 13:30:00;fd819b439e59fcbf3d3273bc8182c6471ef323cb753641afb597eac5301ab7e6;0964150B;CPD;50;OHARE
2000-11-05 13:33:00;6539719b79665bfc71f64c60ac21e326fa2de65b150bab279053c35b5d47df20;0976160F;CPD;25;NEAR NORTH SIDE
2000-11-05 13:35:00;5a4549c9a957c0eb63e8b45b6e5fc52fc428835c7c7d657443dee756010762c3;0964100A;CPD;100;WEST GARFIELD PARK
2001-04-04 14:40:00;0bc9fee9a93f6dbe8e170cdc9964cc49fcb0a89f9b57bae7ddd4d494c82732e9;0964190A;DOF;30;HYDE PARK
2001-04-04 14:41:00;baaf4b53f60babf847e08a2b52a5225d46a1123a4a6dae328ccf9c4a6cc1f5f4;0964190A;DOF;30;LAKE VIEW
2000-11-05 13:43:00;1a4ee1240607a9bbea802770e2c32afef01e5ec5c32b80f6e57b6b48fac8ddd3;0964100A;CPD;100;WEST GARFIELD PARK
2003-04-23 21:08:00;7fb7bfb6d6c794407eae41ee9ea28a0f05223b0a3773a23d66d7286d8d3078a8;0964190A;CPD;30;NEAR WEST SIDE
2001-04-04 14:43:00;ba7fb39a21dd96ba8e73da892fca9939d888e6d42882dc16f3432da216975552;0964150B;DOF;50;LOOP
2003-04-23 21:13:00;794e8008bfbff5a78b175d4e084001666897f90ad018c24507fdf6f0509b7808;0976160F;CPD;25;GAGE PARK
2003-04-23 21:15:00;105a648ce7218efc615dca9780abe6fd9a85fb65eed5273c52729aa5e4641343;0964130;CPD;50;SOUTH SHORE
2001-04-04 14:46:00;591d2b5dfc4f161f8f3515a2415c7d91501b51801bff732c66a443bca389dc89;0976160A;CPD;25;LOOP
2001-04-04 14:47:00;7ac1d307f2b055c3da1870f4b3ebcfa5298638fcc350ef1a94d26ae4b9e25f7d;0964190A;DOF;30;LINCOLN PARK
1999-11-30 07:31:00;080a41ac685ca19ace0895a0ec645392e6f45d51df576444309f743fdbe83a1f;0964080A;DOF;30;LINCOLN PARK
1999-11-30 07:31:00;6ee4ae924b6bf9c9de348b062b0f00a32f446117296648f15e6e5874d86f1f54;0964080A;CPD;30;LINCOLN PARK
1999-11-30 07:32:00;0a741f26514a67d950f8eab5fbb1a13768cc6c3ce42c8afcda5b010aa41eaaaf;0964080A;DOF;30;LINCOLN PARK
2001-04-04 14:50:00;b84a29126a974b812ba03250aca34b52f51468f2519871512a2e204abdc46276;0976160F;CPD;25;LOOP
2001-04-04 14:50:00;ed3434dd8e951220014e4c025f97864e15daf5751cdec7db9d53149a5f9f4cbc;0964190A;DOF;30;HYDE PARK
2000-11-05 13:47:00;e40f624a1c6ab35ea1605342d934e4b3a92f333a068fe60b3ee35028ad33827a;0964150B;Miscellaneous;50;OHARE
2000-11-05 13:57:00;aa59a81cf88c12b7203a3f1ec52b32f04df5a9ac95b4f2759e3272c404fda202;0980110B;CPD;50;LOGAN SQUARE
2000-11-05 13:57:00;6fb9f42795a2fc0a4dd1f09b6024c9a0fd34806c82d774290f6bccddd4ab4626;0976160D;CPD;25;LOGAN SQUARE
2003-04-23 21:25:00;64a74fc6335d3d9f2d87017e675d3b5d5730c848d58fe7812a1c451b4710f581;0976160F;CPD;25;NEAR WEST SIDE
2003-04-23 21:26:00;64a74fc6335d3d9f2d87017e675d3b5d5730c848d58fe7812a1c451b4710f581;0964125;CPD;60;NEAR WEST SIDE
2003-04-23 21:27:00;d504d9bb37fdae723c68d187266042710a849346a39013ff4125f51cb96327f1;0964110D;CPD;50;WOODLAWN
2003-04-23 21:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;NEAR WEST SIDE
2003-04-23 21:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;60;NEAR WEST SIDE
2003-04-23 21:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;NEAR WEST SIDE
